#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CalibratedYuleModel.t:tree" spec="beast.evolution.speciation.CalibratedYuleModel">
#            <parameter id="birthRateY.t:tree" name="birthRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.noncoding" spec="beast.evolution.alignment.TaxonSet">
#                    <alignment filter="1,458-659,897-898" id="noncoding" spec="beast.evolution.alignment.FilteredAlignment">
#                    </alignment>
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="CalibratedYuleBirthRatePrior.t:tree" name="distribution" x="@birthRateY.t:tree">
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.10" name="alpha" spec="beast.core.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.11" name="beta" spec="beast.core.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:1stpos" name="distribution">
#            <parameter id="gammaShape.s:1stpos" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0.1stpos" name="distr">
#                <parameter estimate="false" id="RealParameter.0.1stpos" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="GammaShapePrior.s:2ndpos" name="distribution">
#            <parameter id="gammaShape.s:2ndpos" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0.2ndpos" name="distr">
#                <parameter estimate="false" id="RealParameter.0.2ndpos" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="GammaShapePrior.s:3rdpos" name="distribution">
#            <parameter id="gammaShape.s:3rdpos" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0.3rdpos" name="distr">
#                <parameter estimate="false" id="RealParameter.0.3rdpos" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="GammaShapePrior.s:noncoding" name="distribution">
#            <parameter id="gammaShape.s:noncoding" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:1stpos" name="distribution">
#            <parameter id="kappa.s:1stpos" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0.1stpos" name="distr">
#                <parameter estimate="false" id="RealParameter.4.1stpos" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.5.1stpos" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="KappaPrior.s:2ndpos" name="distribution">
#            <parameter id="kappa.s:2ndpos" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0.2ndpos" name="distr">
#                <parameter estimate="false" id="RealParameter.4.2ndpos" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.5.2ndpos" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="KappaPrior.s:3rdpos" name="distribution">
#            <parameter id="kappa.s:3rdpos" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0.3rdpos" name="distr">
#                <parameter estimate="false" id="RealParameter.4.3rdpos" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.5.3rdpos" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="KappaPrior.s:noncoding" name="distribution">
#            <parameter id="kappa.s:noncoding" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <distribution id="human-chimp1.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="human-chimp1" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Homo_sapiens" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Pan" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.1" name="distr">
#                <parameter estimate="false" id="RealParameter.14" name="mean" spec="beast.core.parameter.RealParameter">6.0</parameter>
#                <parameter estimate="false" id="RealParameter.15" name="sigma" spec="beast.core.parameter.RealParameter">0.5</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@noncoding" id="treeLikelihood.noncoding" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:noncoding" shape="@gammaShape.s:noncoding" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:noncoding" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:noncoding" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:noncoding" kappa="@kappa.s:noncoding" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies data="@noncoding" id="empiricalFreqs.s:noncoding" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:clock" id="treeLikelihood.1stpos" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <data data="@primate-mtDNA" filter="2-457\3,660-896\3" id="1stpos" spec="beast.evolution.alignment.FilteredAlignment"/>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:1stpos" shape="@gammaShape.s:1stpos" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:1stpos" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:1stpos" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:1stpos" kappa="@kappa.s:1stpos" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies data="@1stpos" id="empiricalFreqs.s:1stpos" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:clock" id="treeLikelihood.2ndpos" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <data data="@primate-mtDNA" filter="3-457\3,661-896\3" id="2ndpos" spec="beast.evolution.alignment.FilteredAlignment"/>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:2ndpos" shape="@gammaShape.s:2ndpos" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:2ndpos" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:2ndpos" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:2ndpos" kappa="@kappa.s:2ndpos" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies data="@2ndpos" id="empiricalFreqs.s:2ndpos" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:clock" id="treeLikelihood.3rdpos" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <data data="@primate-mtDNA" filter="4-457\3,662-.\3" id="3rdpos" spec="beast.evolution.alignment.FilteredAlignment"/>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:3rdpos" shape="@gammaShape.s:3rdpos" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:3rdpos" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:3rdpos" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:3rdpos" kappa="@kappa.s:3rdpos" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies data="@3rdpos" id="empiricalFreqs.s:3rdpos" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.1stpos	treeLikelihood.2ndpos	treeLikelihood.3rdpos	treeLikelihood.noncoding	TreeHeight	kappa.1stpos	kappa.2ndpos	kappa.3rdpos	kappa.noncoding	mutationRate.1stpos	mutationRate.2ndpos	mutationRate.3rdpos	mutationRate.noncoding	gammaShape.1stpos	gammaShape.2ndpos	gammaShape.3rdpos	gammaShape.noncoding	CalibratedYuleModel	birthRateY	clockRate	logP(mrca(human-chimp1))	mrca.age(human-chimp1)
0	-8677.726772083235	-8609.387681287102	-68.33909079613363	-2149.538130418296	-1673.0021787133232	-3192.9827028910463	-1593.864669264436	1.5041366602131263	2.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	-3.5623565482949795	1.0	1.0	-46.40020747127866	1.1950850101883208
200	-6727.713531242394	-6637.181832600314	-90.53169864207986	-1631.6143904705912	-1203.0380392179309	-2621.504232432502	-1181.0251704792906	0.9844082131301112	2.0	2.0	2.0	2.0	1.633648632726284	0.28632709662521083	1.080024270648505	1.0	1.0	1.0	1.0	1.0	-3.1455842966778795	1.5230809468299602	0.47404655242619437	-68.58875000102374	0.1535070919234405
400	-6411.15033367783	-6320.729023117476	-90.42131056035406	-1558.1724029908075	-1126.6039972309832	-2512.568689058021	-1123.383933837664	0.8950663582967212	3.4468536440914006	2.0	2.0	2.0	1.633648632726284	0.28632709662521083	1.1348154090793379	0.9382597415730616	1.0	1.0	1.0	1.0	-3.648244523862724	1.619142845398105	0.42682074857535934	-67.38227703601613	0.20532633863772246
600	-5853.920699382102	-5763.416040295728	-90.50465908637399	-1416.7191469685915	-972.5722199946604	-2372.536593850719	-1001.5880794817565	0.6056238054852051	3.4468536440914006	3.764614710553298	2.0	2.0	1.2615250367377246	0.28632709662521083	1.9468626923262868	0.44254085495507123	1.0	1.0	1.0	1.0	-0.4335396453259618	1.8911682675670896	0.515770713698534	-69.88861387150051	0.09818576542535624
800	-5809.642046525797	-5721.528496747049	-88.11354977874777	-1411.53328889849	-969.2966836120455	-2372.6997485170964	-967.9987757194169	0.4035310109461273	3.4468536440914006	3.764614710553298	2.0	6.3777773094168255	1.2615250367377246	0.28632709662521083	1.9468626923262868	0.44254085495507123	1.0	1.0	1.0	1.0	4.933513179421885	4.779621435838926	0.7349999788609983	-70.57315138705468	0.06925974121231873
1000	-5801.603727309803	-5712.9948622434495	-88.60886506635353	-1411.8246020277204	-962.0097006625998	-2371.068874804492	-968.0916847486374	0.46091110378094735	5.07206612486745	3.764614710553298	2.0	6.3777773094168255	1.2615250367377246	0.28632709662521083	1.9468626923262868	0.44254085495507123	1.0	1.0	1.0	1.0	4.649132313189863	3.5761853313368146	0.8616985474818359	-70.58232181189712	0.06887319056267388
1200	-5783.59560548075	-5692.727015570746	-90.86858991000491	-1390.4179453197376	-961.2569461398534	-2374.632479551196	-966.4196445599588	0.5559839746468844	5.07206612486745	3.764614710553298	2.0	9.287619050128765	0.6628184736937152	0.28632709662521083	2.5455692553702964	0.44254085495507123	1.0	1.0	1.0	1.0	2.218655529274322	3.209168999769138	0.7094150483019631	-69.8938959142754	0.09796202309614653
1400	-5762.670497816721	-5669.034007041395	-93.6364907753256	-1389.990210842984	-959.409215621057	-2352.896603028469	-966.7379775488848	0.5354674142358902	5.07206612486745	6.3924491570811535	2.0	9.287619050128765	0.6628184736937152	0.28632709662521083	2.5455692553702964	0.44254085495507123	1.0	1.0	2.9893768986534797	1.0	2.2193677058457064	2.9606667826014577	0.7021703921104939	-70.02436764206446	0.09243805409457763
1600	-5757.499137735082	-5666.493725430551	-91.00541230452974	-1390.856955871641	-959.5353483544925	-2347.387966689062	-968.7134545153565	0.37306344974124633	5.07206612486745	6.3924491570811535	2.0	9.287619050128765	0.7344945319313607	0.28632709662521083	2.473893197132651	0.44254085495507123	1.0	1.0	2.9893768986534797	1.0	5.931452723689074	4.487264146986831	0.9837570435766853	-70.68843473313636	0.06440216235585765
1800	-5748.088530438199	-5656.143265378781	-91.94526505941836	-1391.501778777671	-954.546537551615	-2344.5054268834197	-965.5895221660747	0.3951755792187277	5.07206612486745	6.3924491570811535	2.0	9.287619050128765	0.7238036284592663	0.35534201684174505	2.415569180388211	0.44254085495507123	1.0	1.1927768091116122	2.9893768986534797	1.0	5.479295545537351	5.203304126338255	0.8756553950765222	-70.8347348733672	0.0582433775556548
2000	-5752.392711057041	-5660.233587993704	-92.15912306333723	-1390.1185172400274	-958.1271226547199	-2344.4698175419035	-967.5181305570533	0.3618402069620873	5.07206612486745	8.43291042787484	2.0	9.287619050128765	0.7238036284592663	0.35534201684174505	2.415569180388211	0.44254085495507123	1.0	1.1927768091116122	2.9893768986534797	1.0	4.981574578822059	2.940463830074035	0.9137441192208031	-70.67009979223836	0.06517445750957168
2200	-5735.962371662076	-5642.802108081763	-93.16026358031276	-1395.5277911061044	-956.6003749527038	-2326.412215691834	-964.2617263311217	0.47642850860112484	5.07206612486745	8.41120247674308	2.204145769867625	9.287619050128765	0.7238036284592663	0.35534201684174505	2.3385529950700445	0.5293249467038347	1.0	1.1927768091116122	2.9893768986534797	1.0	3.76574179281628	3.088214167094186	0.7548321152246764	-70.32959771119292	0.07953522269796055
2400	-5732.742308940524	-5636.477633554718	-96.26467538580575	-1390.4516308601255	-957.2410996393654	-2322.475570754074	-966.3093323011526	0.47053301073887677	5.07206612486745	8.41120247674308	2.204145769867625	9.287619050128765	0.7238036284592663	0.35534201684174505	2.3385529950700445	0.5293249467038347	0.8458034166030407	1.1927768091116122	5.077735001738412	1.0	3.2430961106047373	6.076055516355967	0.7638243433671911	-70.29812849887841	0.08086420386245588
2600	-5725.341209677607	-5631.7839530569245	-93.55725662068258	-1392.3733081875466	-955.7729784324142	-2318.4998174906186	-965.1378489463451	0.39205982746449	3.8032826999569873	8.41120247674308	2.204145769867625	9.287619050128765	0.8763391913517095	0.35534201684174505	2.1892456619766185	0.5256872828815274	0.8458034166030407	0.6638631830348025	5.077735001738412	1.0	5.379862795790407	5.617204216579104	0.8578659409400787	-70.7115779204285	0.06342748011178743
2800	-5723.67535942713	-5634.065227355208	-89.6101320719226	-1390.9644514081676	-955.3614643367717	-2323.7304074964995	-964.0089041137687	0.24294277146935003	3.8032826999569873	8.41120247674308	2.204145769867625	9.287619050128765	0.8763391913517095	0.35534201684174505	2.1892456619766185	0.5256872828815274	0.8458034166030407	0.6638631830348025	5.077735001738412	1.0	9.900710434679706	5.615524415078125	1.467189695992365	-71.28560148182255	0.0393033071134287
3000	-5719.0933144404	-5630.503978326673	-88.58933611372694	-1388.2469625355839	-954.2870752109351	-2323.485441042417	-964.4844995377368	0.20071568182038632	5.9552357572723995	8.41120247674308	2.204145769867625	9.287619050128765	0.8763391913517095	0.35534201684174505	2.1892456619766185	0.5256872828815274	0.6594135740594949	0.6638631830348025	5.077735001738412	1.0	12.037460490835521	7.7256694176201135	1.7115035342397866	-71.65800635075563	0.023704533822357033
3200	-5718.964653569863	-5628.662349952543	-90.30230361731965	-1386.8766495086227	-953.5840879039102	-2323.4984372563176	-964.703175283693	0.23541531040923794	5.9552357572723995	8.41120247674308	2.204145769867625	9.287619050128765	0.8763391913517095	0.35534201684174505	2.1892456619766185	0.5256872828815274	0.6594135740594949	0.6638631830348025	5.077735001738412	1.0	10.28866470784461	9.371820665733193	1.3866101551325545	-71.42756616870085	0.03335207943119379
3400	-5721.567734824343	-5631.716892457249	-89.85084236709389	-1384.0091909707337	-955.3658798550287	-2325.9481442147076	-966.3936774167792	0.23009523240971252	5.9552357572723995	8.41120247674308	2.204145769867625	9.287619050128765	0.8763391913517095	0.35534201684174505	2.1892456619766185	0.5256872828815274	0.6594135740594949	0.6638631830348025	5.077735001738412	1.0	10.848161059602463	10.379209202616224	1.4208555240643506	-71.43259867423511	0.03314122332401818
3600	-5714.957297530809	-5627.671657011664	-87.28564051914508	-1386.1330158117487	-953.0569038001754	-2322.6330094909135	-965.8487279088266	0.1694629300294348	5.9552357572723995	8.41120247674308	2.204145769867625	9.287619050128765	0.8763391913517095	0.35534201684174505	2.1892456619766185	0.5256872828815274	0.6594135740594949	0.6638631830348025	5.077735001738412	1.0	13.301528858933704	7.362591243013449	2.113316258900799	-71.66683059910542	0.023335409843518163
3800	-5716.400875266368	-5628.124426317184	-88.27644894918382	-1388.8637494300172	-954.1629527354347	-2320.0999014465274	-964.9978227052047	0.19243932874057337	5.9552357572723995	8.41120247674308	2.204145769867625	9.287619050128765	0.8763391913517095	0.35534201684174505	2.1892456619766185	0.5256872828815274	0.6594135740594949	0.6638631830348025	5.077735001738412	1.0	12.65134127404499	12.032163300073153	1.7671763078870466	-71.51210164617332	0.029811129724261788
4000	-5716.0089730155705	-5631.493966092428	-84.5150069231424	-1386.5260856506425	-953.9295383216179	-2324.898525553735	-966.1398165664331	0.1435513368237712	5.9552357572723995	8.41120247674308	2.204145769867625	9.287619050128765	0.8763391913517095	0.35534201684174505	2.1892456619766185	0.5256872828815274	0.6594135740594949	0.6638631830348025	3.664710510483294	1.0	14.761657748834903	7.942160688111737	2.28690648480144	-71.69307316487182	0.022237801140502417
4200	-5673.541097410366	-5585.76550940501	-87.77558800535644	-1388.7161694073593	-952.9796295563729	-2277.6128561286887	-966.4568543125882	0.18200232124912522	5.9552357572723995	8.41120247674308	2.9789575504544565	9.287619050128765	0.8763391913517095	0.35534201684174505	2.1892456619766185	0.5256872828815274	0.6511934386112058	0.6638631830348025	3.664710510483294	1.0	11.160985688619945	4.870818125262097	1.963320248302414	-71.5628577104481	0.027686111823853447
4400	-5677.951721344273	-5588.473601322665	-89.47812002160889	-1386.4025575026435	-952.1478581818853	-2284.273858543626	-965.6493270945091	0.26543513550115755	5.9552357572723995	8.41120247674308	2.9789575504544565	9.287619050128765	0.8763391913517095	0.35534201684174505	2.1892456619766185	0.5256872828815274	0.6511934386112058	0.6638631830348025	3.664710510483294	1.0	9.694946140250883	7.773881119800805	1.4756211221242976	-71.32940699852512	0.037466325215412814
4600	-5674.861527171092	-5587.402621341631	-87.45890582946163	-1385.466082325375	-951.6743594123114	-2283.912612131314	-966.3495674726313	0.2045887400809042	5.9552357572723995	8.41120247674308	2.9789575504544565	11.385146709763761	0.8763391913517095	0.35534201684174505	2.1892456619766185	0.5256872828815274	0.6511934386112058	0.6638631830348025	3.664710510483294	1.0	12.504615788475942	9.541037649896914	1.8866186183177942	-71.53644783185271	0.028791726994947222
